datetime,arrival,departure,balance
2024-01-14 18:00:00,0.026399331662489558,0.09405380963147185,0.37715746857021093
2024-01-14 18:30:00,0.02330827067669173,0.08602758308840154,0.37896867675261026
2024-01-14 19:00:00,0.0202172096908939,0.07800135654533122,0.3807798849350096
2024-01-14 19:30:00,0.018880534670008355,0.0647750395659055,0.38616023865331345
2024-01-14 20:00:00,0.017543859649122806,0.051548722586479766,0.3915405923716173
2024-01-14 20:30:00,0.015622389306599833,0.047592132037078905,0.39217984231834646
2024-01-14 21:00:00,0.01370091896407686,0.043635541487678044,0.39281909226507566
2024-01-14 21:30:00,0.012030075187969926,0.033913633280578795,0.3963349669720861
2024-01-14 22:00:00,0.010359231411862992,0.02419172507347954,0.3998508416790965
2024-01-14 22:30:00,0.00760233918128655,0.025209134071896903,0.39761346686554444
2024-01-14 23:00:00,0.0048454469507101085,0.026226543070314266,0.3953760920519923
2024-01-14 23:30:00,0.0028404344193817877,0.017748134750169568,0.3980929043255913
2024-01-15 00:00:00,0.000835421888053467,0.00926972643002487,0.4008097165991903
2024-01-15 00:30:00,0.0007518796992481203,0.008365362875876102,0.401182612401449
2024-01-15 01:00:00,0.0006683375104427736,0.007460999321727334,0.40155550820370767
